,text,Username,Timestamp,location
154," Finally the Nexus of Global JIhad has reached India.

Shaheenbagh is a part of Global Jihad. 

The Apocalyptic Resonanc…",kumar_abhi4u,Sun Jan 26 11:04:09 +0000 2020,Bengaluru
155,@vogti_ oh why? i got a heart attack,Taekook_page,Sun Jan 26 11:04:09 +0000 2020,"Corée du Sud, Seoul"
156, But when it's time to go to Court now you will start acting like a Cripple that had Heart Attack lmfao.,MrAbdool_,Sun Jan 26 11:04:09 +0000 2020,Twitter
157, 7th Anniversary. June 13 will be a blast! #MapOfTheSoulTour #BTSisComing #7isComing #BTS @BigHitEnt,emma_assemian,Sun Jan 26 11:04:09 +0000 2020,"Paris, France"
158," I found this journal entry from 3 years ago, right before shooting one of my first movies... I don’t usually do this; but he…",sogoodsohigh,Sun Jan 26 11:04:09 +0000 2020,None
159," Protesters in #Iraq's #Maysan province continue their peaceful protests, with no presence for loyalists or those linke…",Haleem62963029,Sun Jan 26 11:04:10 +0000 2020,None
160," These jihadists are Sunnis from Mosul,Telafer,Ba’aj they have joined Islamic state for jihad but not by fighting but hav…",Ezidi2,Sun Jan 26 11:04:10 +0000 2020,❤️ Lalish ❤️
161,"Crash and Show Rallye Monte-Carlo 2020 [Passats de canto] https://t.co/74bVwDjkIR via @YouTube

@RhysYatesRally 2.1… https://t.co/6MFu9t8Kx0",summit6,Sun Jan 26 11:04:10 +0000 2020,Chester
162," “People are sick and tired of being called racist. If you voted for Brexit, you’re racist. If you voted for Boris, you’re…",butterworthj6,Sun Jan 26 11:04:10 +0000 2020,"Whaley Bridge, England"
163," You are shamelessly justifying an unprovoked, violent attack on your colleague @khanumarfa just because his style of reporti…",kjgupt,Sun Jan 26 11:04:10 +0000 2020,"Kolkata, India"
164, She is just stating in new words the original Islamist plan in India after 1947. Those who voted for Pakistan suddenly swore…,subtleicon,Sun Jan 26 11:04:10 +0000 2020,None
165," Watch the heartwarming moment this autism service dog helps their owner through a panic attack. ❤️
Full story: https://t.c…",hucffp,Sun Jan 26 11:04:10 +0000 2020,ประเทศไทย
166,"Eh ini si yg belum pernah ku coba selama pakai gopay hihihi, ide baguuuuus!!!!",nyonyamalas,Sun Jan 26 11:04:10 +0000 2020,"Jakarta Selatan, DKI Jakarta"
167, Whatever happened to the Awan brothers? Here is a reminder that the Obama administration was funding Hezbollah thru these…,agninussim,Sun Jan 26 11:04:10 +0000 2020,None
168," I found this journal entry from 3 years ago, right before shooting one of my first movies... I don’t usually do this; but he…",sailsailsailsa,Sun Jan 26 11:04:11 +0000 2020,None
169,"No one attacks bts, you’re always the ones who drag other artists down first pls next time stop playing the victim… https://t.co/r86vwA1Vt7",WILKICASHAWN,Sun Jan 26 11:04:11 +0000 2020,"WANG,, got7,bangtan,exo,winner"
170," Yes, yes it is. ALL paedophiles should be brought to justice. That said, these Pakistani Muslim Raping (grooming) Gangs ha…",MrMCD796345643,Sun Jan 26 11:04:11 +0000 2020,None
171," Hey World, 
Iraqi government with the Iranian militias are killing peaceful Iraqi protestors 
#iraq_Protest 
#IraqGovIsKill…",1975_oo,Sun Jan 26 11:04:11 +0000 2020,العراق بغداد
172, Dragon Attack #tokyo2 https://t.co/S2KHjw5bCL,RebeccaCann23,Sun Jan 26 11:04:11 +0000 2020,"Nottingham, England"
173,"“When a colleague at Brandeis died suddenly of a heart attack, Morrie went to his funeral. He came home depressed.… https://t.co/W39D80Ui8M",beaumesss,Sun Jan 26 11:04:11 +0000 2020,leyte 
174," we dont deserve dogs. 😭
น้องหมาที่เป็น autism service dog พยายามช่วยเจ้านายสงบสติอารมณ์ตอนที่เธอมีอาการ panic น้องพยายาม…",mylifeisbudsob,Sun Jan 26 11:04:12 +0000 2020,"กรุงเทพมหานคร, ประเทศไทย"
175," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",hobirebahan,Sun Jan 26 11:04:12 +0000 2020,62
176, She is just stating in new words the original Islamist plan in India after 1947. Those who voted for Pakistan suddenly swore…,saywotreally,Sun Jan 26 11:04:12 +0000 2020,None
177,"This is not going away Boris.
You need to allow your staff to start a huge enquiry into these barbaric and disgusti… https://t.co/IUV4a1ySFM",hunterathelen1,Sun Jan 26 11:04:12 +0000 2020,Uk
178, #RAPO #RED Movie Shooting.. https://t.co/JOyfTCCnti,vinaysayz2,Sun Jan 26 11:04:13 +0000 2020,None
179,#العراق_ينتفض #العراق #البصره #الناصريه #بغداد #نريد_وطن #ثوارنا_رمز_الصمود #مليونية_طارئة #ارهاب_الدولة… https://t.co/NjmflaX19k,axo_2,Sun Jan 26 11:04:13 +0000 2020,None
180, Du30’s attack on the oligarchs would have been laudable except for a treacherous caveat. He is not doing it on behalf of th…,papapi2018,Sun Jan 26 11:04:14 +0000 2020,None
181," The US Navy will name a new aircraft carrier after Doris ""Dorie"" Miller, a decorated World War II veteran who defended Pearl Harbo…",dmc_rrt,Sun Jan 26 11:04:14 +0000 2020,Tk'emlúps te Secwepmec
182," The US Navy will name a new aircraft carrier after Doris ""Dorie"" Miller, a decorated World War II veteran who defended Pearl Harbo…",AL_Lindor,Sun Jan 26 11:04:14 +0000 2020,None
183,"#Alabama is suffering today after fatal shooting. #POTUS, stop the bloodshed. #BackfireTrump https://t.co/RdBmxDzeIo",BistyCSRoss,Sun Jan 26 11:04:14 +0000 2020,None
184," Prithviraj Chauhan lost to Ghori due to his ethics that,

- never attack armless enemy
- never chase defeated enemy 
-…",Guddu_way,Sun Jan 26 11:04:14 +0000 2020,India 
185," 【Sexy Zone POP×STEP!?プレゼントキャンペーン詳細】
❶スペシャル・パーカー抽選
❷「MELODY」Music Clip 期間限定ストリーミング
❸Document Movie of「POP × STEP!?」Jacket Sho…",keramago_,Sun Jan 26 11:04:14 +0000 2020,乁(o´ω`o)厂美味‼︎乁(o'ω'o)厂
186," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",harris735,Sun Jan 26 11:04:14 +0000 2020,singapore
187,@GAMEdigital Sonic and crash bandicoot,KirsteenJ,Sun Jan 26 11:04:14 +0000 2020, Aberdeen
188," WRC world champion Ott Tänak and Martin Järveoja crash on SS4, on their Hyundai debut. 

#RallyeMonteCarlo #OttTanak https://t…",ImRelatedToYou,Sun Jan 26 11:04:14 +0000 2020,"Pahrump, NV"
189,"@MajorPoonia With due respect to the lady, I believe they have more faith (भरोसा) on their traditions of triple Tal… https://t.co/kfmDpLP5uh",spsurana,Sun Jan 26 11:04:14 +0000 2020,Bhubaneswar
190, 1000s of Sunni women were/are involved in SEX JIHAD. Father was allowed to sleep with his daughter according to FATWA fr…,Ezidi2,Sun Jan 26 11:04:15 +0000 2020,❤️ Lalish ❤️
191, WAS SHOOTING HIS MOTHER NOT ENOUGH https://t.co/UyweyWYYIE,cathysoranges,Sun Jan 26 11:04:15 +0000 2020,None
192," Watch the heartwarming moment this autism service dog helps their owner through a panic attack. ❤️
Full story: https://t.c…",iicezerii,Sun Jan 26 11:04:15 +0000 2020,"กรุงเทพมหานคร, ประเทศไทย"
193,@deadbychanbaek https://t.co/3Ehz0cm4N9 buradan 1 bölümden başlayarak izleyebirirsin veya dizilab da da var bölümleri,Infnt_Insprt,Sun Jan 26 11:04:15 +0000 2020,Bursa
194," Watch the heartwarming moment this autism service dog helps their owner through a panic attack. ❤️
Full story: https://t.c…",BSXM_BJMP,Sun Jan 26 11:04:15 +0000 2020,"อ.เมืองกำแพงเพชร, จ.กำแพงเพชร"
195," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",gkwm_,Sun Jan 26 11:04:15 +0000 2020,🦙🐺😈🍑
196,@JacksVein @dpplif Wahh ide yg bagus ntar Ntot coba di Vetamburan. Makasih masukannya 👍,al_nghothot,Sun Jan 26 11:04:16 +0000 2020,None
197,She a bad bitch jeeez,lee21armstrong,Sun Jan 26 11:04:16 +0000 2020,Newcastle upon tyne 
198," I have seen Bomb Blast in Delhi HC when was in chamber and the whole building shook. Pools of blood, body pieces over tr…",ankurjain200607,Sun Jan 26 11:04:16 +0000 2020,INDIA
199, Autism service dog calms owner having a panic attack https://t.co/mrcru9IReL,ChibsKilmister,Sun Jan 26 11:04:16 +0000 2020,"London, England"
200, Be warned - BJP gangs are on the prowl. I got a home visit this morning. They wanted to 'explain the CAA'. Unfortunately they…,muthuatm,Sun Jan 26 11:04:16 +0000 2020,None
201," The US Navy will name a new aircraft carrier after Doris ""Dorie"" Miller, a decorated World War II veteran who defended Pearl Harb…",Siddiq_elkanawi,Sun Jan 26 11:04:16 +0000 2020,"Kano, Nigeria"
202," The US Navy will name a new aircraft carrier after Doris ""Dorie"" Miller, a decorated World War II veteran who defended Pearl Harbo…",SweetSassySyd,Sun Jan 26 11:04:16 +0000 2020,the pits of hell
203," Loved his sense of imagination and pride in showcasing the ACS uniform. 
But an innocent, already traumatised   child was cau…",timacee06,Sun Jan 26 11:04:16 +0000 2020,None
204," US senators push #Pentagon on #Syria strategy after withdrawal uproar, Gen. #Soleimani's assassination

https://t.co/sNpMTLa2b3",OJIOGUOJIOGU2,Sun Jan 26 11:04:17 +0000 2020,BIAFRA NATION♀️🇱🇷🇮🇱
205," - “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jakarta flood
- w…",_fuurbare,Sun Jan 26 11:04:17 +0000 2020,Singapore
206," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",adlyynaaa,Sun Jan 26 11:04:17 +0000 2020,None
207,"#BlackDay 
#ModiKilling8Mkashmiris don't knows that.#jihad is the fundamental part.Of islam .. https://t.co/2ISzLS8c4f",sam50062451,Sun Jan 26 11:04:17 +0000 2020,None
208,"@HeydonProwse @MaajidNawaz @wef Shame on you
28 December 2019, a suicide truck bomber killed at least 85 people at… https://t.co/1wtbr3rRtK",gablend9,Sun Jan 26 11:04:17 +0000 2020,Cambridge UK
209, Ma’am you are a rockstar! Handled with such grace.. you inspire ♥️,UdayNavin,Sun Jan 26 11:04:18 +0000 2020,Patna
210, a aounist tried to fix my comment on @_HadleyGamble pic on insta please attack her https://t.co/lgH7cAHE4q,melissalata,Sun Jan 26 11:04:18 +0000 2020,"not at the gym
"
211, She is just stating in new words the original Islamist plan in India after 1947. Those who voted for Pakistan suddenly swore…,howisjaish,Sun Jan 26 11:04:18 +0000 2020,jhandpur
212," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",syerrbell,Sun Jan 26 11:04:18 +0000 2020,"Edinburgh, Scotland"
213," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",linaelsbeth,Sun Jan 26 11:04:18 +0000 2020,Indonesia
214, We stan✊🏼,BTI84800885,Sun Jan 26 11:04:19 +0000 2020,None
215,@MarianneSiedlec @CollectInterHop @donovanwarren2 @infirmierSNPI @AssoInfirmiere @pointepern @Sylvie_AP @paxtecum95… https://t.co/z6GKKQO0TK,RatDesPaquerett,Sun Jan 26 11:04:19 +0000 2020,None
216," 1. If there's no leader, no organiser, who is releasing ""official"" statement &amp; in what capacity?
2. Read it. There is NO…",rutvij76,Sun Jan 26 11:04:19 +0000 2020,Ahmedabad
217, Be warned - BJP gangs are on the prowl. I got a home visit this morning. They wanted to 'explain the CAA'. Unfortunately they…,Gokul29726471,Sun Jan 26 11:04:19 +0000 2020,None
218," #Maanaadu Shooting Start On Feb-10 🤩 at Sri Lanka 🤟💥🔥

#STRMaanaadu 😎 #Simbu https://t.co/qeYm3iZJdI",rmztr1,Sun Jan 26 11:04:19 +0000 2020,"Tamil Nadu, India"
219," [BLINK  ATTACK]

Show some support by completing the SECOND ROUND! 

#KillThisLove #BestMusicVideo #iHeartAwards @ygoffi…",llynzahra,Sun Jan 26 11:04:20 +0000 2020,Malaysia
220," द क्विंट को पता चला है कि कम से कम 20 सरकारी संगठनों के अधिकारियों के ई-मेल में छेड़छाड़ की गई है. | @Maha_Shoonya 
http…",Modassarkhan000,Sun Jan 26 11:04:20 +0000 2020,"Kanpur, India"
221, Backstage of shooting with my lovely @CandyRedXXX https://t.co/K9XQ3HaY5W,Pablou6016,Sun Jan 26 11:04:20 +0000 2020,None
222, Everytime there is a government push against protesters in Nasriya a large human waves comes out of nowhere and rushes…,Abdulla99011182,Sun Jan 26 11:04:20 +0000 2020,None
223," It's not sadness, it's just an attack of reality.",preeternity,Sun Jan 26 11:04:20 +0000 2020,None
224," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",lavviolete,Sun Jan 26 11:04:20 +0000 2020,None
225,heart attack by chuu gives me instant happiness,chuu_sung,Sun Jan 26 11:04:21 +0000 2020,"London, England"
226, If I am not shooting shots like these then idk😹,njino_steve,Sun Jan 26 11:04:21 +0000 2020,None
227," [QUICK VOTE ATTACK]

Reply beberapa outfit look dari @agnezmo Favorit kalian!

Reply menggunakan #AGNATION #BestFanArmy #iHe…",Dodol25324689,Sun Jan 26 11:04:21 +0000 2020,None
228,"#Reuters Iraq security forces clash with protesters in Baghdad, other cities https://t.co/lAsDCgNfzz #Iraq",Iraknytt,Sun Jan 26 11:04:21 +0000 2020,None
229,@iMac_too @SureshNakhua And Indian foolish Hindus are falling pray to this most dangerous model of islamisation of… https://t.co/EvAHagq4GF,manoj25471,Sun Jan 26 11:04:21 +0000 2020,None
230," 🔥🔥 BLINKS ATTACK 🔥🔥

Let's show our support and love for our Queens by completing this Challenge! 

Do it for  BLACKPI…",iamaprilmo,Sun Jan 26 11:04:21 +0000 2020,Republic of the Philippines
231, VFW wants Trump to apologize for dismissing troops’ injuries from an Iranian air attack as “headaches” and “not very se…,raventerp100,Sun Jan 26 11:04:22 +0000 2020,None
232,"@UN 
@hrw 
@ViolenceLab 
@UN_Women 
@washingtonpost 
@nytimes 
@dagensnyheter 
@zeitonline 
@lemondefr 
@TheSun… https://t.co/OXJauvd5zT",ugiboogie2,Sun Jan 26 11:04:22 +0000 2020,India
233, Fascists demand control of the media. Fascists dictate what questions can be asked. Fascists attack the media to give e…,inshoretwit,Sun Jan 26 11:04:22 +0000 2020,Fort Lauderdale
234," Full evidence that education is no cure for the Islamist mindset. Jinnah was a barrister too. Got help from Barelvis, who…",prashn786,Sun Jan 26 11:04:22 +0000 2020,None
235,"Shooting in #Alabama just took an American life. #POTUS, please do something. #BackfireTrump https://t.co/8Gve0TuTwV",rileywilk27,Sun Jan 26 11:04:22 +0000 2020,None
236," I was covering the protest, Dipak Chaurasia came to provoke, asked silly questions,  and then when protestor asked him not to…",ParaRjs,Sun Jan 26 11:04:22 +0000 2020,None
237," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",Nursafhiaa,Sun Jan 26 11:04:22 +0000 2020,"Perak, Malaysia"
238,"@syptweet @SYPBarnsley Import the third world, become the third world. Good job the South Yorkshire Pedo Police are… https://t.co/viZqUkbwWA",Wayland5mith,Sun Jan 26 11:04:23 +0000 2020,Albion
239," Sometimes an accident is just as accident. Sometimes not. The context suggests these might not be accidents.

Maybe au…",twilbert4,Sun Jan 26 11:04:23 +0000 2020,None
240, Media livid with Pompeo for pointing out a liberal reporter’s false claims. Reminder: not only does the First Amendment no…,o1MCloXH2Qa0ofk,Sun Jan 26 11:04:23 +0000 2020,None
241,@SkyNews And who's funding their drugs and the people to supervise them getting high? It's time drug dealers were d… https://t.co/nuQKdr2XW2,Nick_Boro1,Sun Jan 26 11:04:23 +0000 2020,North Yorkshire 
242," We just had someone arrested for coming onto the state park,  crossing a “no motorized vehicle” boundary and taking aim at ou…",eswashburn64,Sun Jan 26 11:04:23 +0000 2020,None
